	ec_373	ec_608	ec_513	ec_137	ec_156	ec_84	ec_436	ec_712	ec_820	ec_700	ec_771	ec_736	ec_765	ec_674	ec_721	ec_738	ec_413	ec_774	ec_780	ec_807	ec_25	ec_28	ec_484	ec_24	ec_435	ec_610	ec_252	ec_414	ec_658	ec_595	ec_681	ec_41	ec_984	ec_232	ec_997	ec_131	ec_433	ec_476	ec_767	ec_680	ec_108	ec_948	ec_927	ec_45	ec_93	ec_113	ec_254	ec_231	ec_171	ec_267	ec_114	ec_200	ec_813	ec_121	ec_873	ec_78	ec_382	ec_145	ec_316	ec_286	ec_32	ec_434	ec_928	ec_669	ec_1028	ec_719	ec_789	ec_167	ec_647	ec_837	ec_432	ec_995	ec_690	ec_673	ec_187	ec_760	ec_429	ec_932	ec_922	ec_717	ec_412	ec_609	ec_627	ec_456	ec_757	ec_519	ec_462	ec_524	ec_976	ec_477	ec_836	ec_525	ec_364	ec_1
ec_252	0.0985048844771715	0.0985132506491289	0.100454729364669	0.0993321762305567	0.0985127898146845	0.0972776552286791	0.0966076854868136	0.098683745172706	0.0991382288828906	0.0961080088652286	0.0969250847656626	0.0973416442520139	0.0943117655373584	0.0954185399684889	0.0958618712477024	0.0772517501049549	0.0791945455495714	0.0679943466657752	0.031437430122237	0.0222540143862175	0.0197295194221347	0.0218658173957015	0.0215818937415728	0.0151772914519976	0.0155847552896394	0.0123036509633103	0	0.0589602430812424	0.0562353632036098	0.0657709039004795	0.064271196124824	0.074687138036934	0.069171570248372	0.0670787709471584	0.0696198273111764	0.0687663805265339	0.0679239870428845	0.059217200978077	0.0614730485769804	0.167368958469471	0.114119081426554	0.112063492787355	0.112073536467514	0.111715420232822	0.113782489009762	0.11378104615128	0.113780894868139	0.116127785365984	0.118181147426387	0.116534723173281	0.115717188772146	0.1157932598832	0.116203299315027	0.113269824451818	0.128490321348842	0.108729470645486	0.108948611940246	0.110582894209993	0.110988226537782	0.111820154324819	0.0822408460277	0.0826449668560906	0.0856611719837305	0.0889651491891491	0.0917877435874138	0.0911517335404959	0.0941043124665627	0.0965820337327325	0.0962102677442311	0.0974604995626524	0.0965841405076179	0.094556941678217	0.09556518808982	0.0985066182293275	0.099334061767052	0.0989186092903126	0.103466682515038	0.0993350114316699	0.0989152580035894	0.0985059072775669	0.101400029256459	0.0997485705886721	0.0980923525178001	0.0993346007481324	0.100146793912551	0.0993189908761928	0.0989110889965952	0.100146240148246	0.0972746514959628	0.0993232608069191	0.0989164868952675	0.0985095950688027	0.0976807527033998	0.0972729944746527
ec_414	0.0958113592482821	0.0958197254202394	0.0977612041357801	0.0966386510016672	0.0958192645857951	0.0945841299997897	0.0939141602579242	0.0959902199438166	0.0964447036540012	0.0934144836363392	0.0942315595367731	0.0946481190231244	0.0916182403084689	0.0927250147395995	0.093168346018813	0.0745582248760655	0.076501020320682	0.0653008214368858	0.0510704355541913	0.0554118801231898	0.0615396350802491	0.0636759330538159	0.0633920093996872	0.0615388019162779	0.0619462657539198	0.0586651614275907	0.0589602430812424	0	0.0449749979618587	0.0545105386587284	0.0530108308830729	0.0634267727951829	0.0579112050066209	0.0558184057054073	0.0583594620694253	0.0575060152847828	0.0566636218011334	0.0479568357363259	0.0502126833352293	0.164675433240581	0.111425556197665	0.109369967558466	0.109380011238624	0.109021895003933	0.111088963780873	0.111087520922391	0.111087369639249	0.113434260137095	0.115487622197498	0.113841197944391	0.113023663543257	0.11309973465431	0.113509774086138	0.110576299222928	0.125796796119953	0.106035945416597	0.106255086711357	0.107889368981103	0.108294701308893	0.109126629095929	0.0795473207988106	0.0799514416272012	0.0829676467548411	0.0862716239602597	0.0890942183585244	0.0884582083116065	0.0914107872376733	0.093888508503843	0.0935167425153417	0.094766974333763	0.0938906152787285	0.0918634164493276	0.0928716628609305	0.0958130930004381	0.0966405365381626	0.0962250840614232	0.100773157286148	0.0966414862027805	0.0962217327747	0.0958123820486775	0.0987065040275696	0.0970550453597827	0.0953988272889107	0.0966410755192429	0.0974532686836616	0.0966254656473034	0.0962175637677058	0.0974527149193565	0.0945811262670734	0.0966297355780296	0.0962229616663781	0.0958160698399133	0.0949872274745103	0.0945794692457632
ec_658	0.0930864793706495	0.0930948455426068	0.0950363242581475	0.0939137711240346	0.0930943847081625	0.0918592501221571	0.0911892803802916	0.093265340066184	0.0937198237763686	0.0906896037587065	0.0915066796591405	0.0919232391454918	0.0888933604308363	0.0900001348619669	0.0904434661411804	0.0718333449984329	0.0737761404430493	0.0625759415592531	0.0483455556765587	0.0526870002455571	0.0588147552026165	0.0609510531761832	0.0606671295220546	0.0588139220386453	0.0592213858762872	0.0559402815499581	0.0562353632036098	0.0449749979618587	0	0.0326521872866224	0.031152479510967	0.0415684214230769	0.036052853634515	0.0339600543333013	0.0365011106973194	0.0356476639126769	0.0348052704290275	0.0260984843642199	0.0283543319631234	0.161950553362949	0.108700676320032	0.106645087680833	0.106655131360992	0.1062970151263	0.10836408390324	0.108362641044758	0.108362489761617	0.110709380259462	0.112762742319865	0.111116318066759	0.110298783665624	0.110374854776678	0.110784894208505	0.107851419345295	0.12307191624232	0.103311065538964	0.103530206833724	0.105164489103471	0.10556982143126	0.106401749218297	0.076822440921178	0.0772265617495685	0.0802427668772084	0.0835467440826271	0.0863693384808917	0.0857333284339739	0.0886859073600407	0.0911636286262104	0.090791862637709	0.0920420944561304	0.0911657354010959	0.0891385365716949	0.0901467829832979	0.0930882131228054	0.0939156566605299	0.0935002041837906	0.0980482774085155	0.0939166063251478	0.0934968528970673	0.0930875021710448	0.095981624149937	0.09433016548215	0.0926739474112781	0.0939161956416103	0.0947283888060289	0.0939005857696708	0.0934926838900732	0.0947278350417239	0.0918562463894408	0.093904855700397	0.0934980817887455	0.0930911899622806	0.0922623475968777	0.0918545893681306
ec_595	0.102622020067519	0.102630386239477	0.104571864955017	0.103449311820904	0.102629925405032	0.101394790819027	0.100724821077161	0.102800880763054	0.103255364473238	0.100225144455576	0.10104222035601	0.101458779842362	0.098428901127706	0.0995356755588366	0.0999790068380501	0.0813688856953026	0.083311681139919	0.0721114822561228	0.0578810963734284	0.0622225409424268	0.0683502958994862	0.070486593873053	0.0702026702189243	0.068349462735515	0.0687569265731569	0.0654758222468278	0.0657709039004795	0.0545105386587284	0.0326521872866224	0	0.00422870557838719	0.0146446474904971	0.00912907970193518	0.00703628040072153	0.00957733676473955	0.00872388998009707	0.00788149649644768	0.0235374814723248	0.0257933290712282	0.171486094059818	0.118236217016902	0.116180628377703	0.116190672057861	0.11583255582317	0.11789962460011	0.117898181741628	0.117898030458486	0.120244920956332	0.122298283016735	0.120651858763628	0.119834324362494	0.119910395473547	0.120320434905375	0.117386960042165	0.13260745693919	0.112846606235834	0.113065747530594	0.11470002980034	0.11510536212813	0.115937289915166	0.0863579816180477	0.0867621024464383	0.0897783075740781	0.0930822847794968	0.0959048791777615	0.0952688691308436	0.0982214480569104	0.10069916932308	0.100327403334579	0.101577635153	0.100701276097966	0.0986740772685646	0.0996823236801676	0.102623753819675	0.1034511973574	0.10303574488066	0.107583818105385	0.103452147022018	0.103032393593937	0.102623042867915	0.105517164846807	0.10386570617902	0.102209488108148	0.10345173633848	0.104263929502899	0.103436126466541	0.103028224586943	0.104263375738594	0.101391787086311	0.103440396397267	0.103033622485615	0.10262673065915	0.101797888293747	0.101390130065
ec_681	0.101122312291864	0.101130678463821	0.103072157179362	0.101949604045249	0.101130217629377	0.0998950830433714	0.0992251133015059	0.101301172987398	0.101755656697583	0.0987254366799208	0.0995425125803548	0.0999590720667061	0.0969291933520506	0.0980359677831811	0.0984792990623947	0.0798691779196472	0.0818119733642636	0.0706117744804674	0.056381388597773	0.0607228331667714	0.0668505881238308	0.0689868860973975	0.0687029624432688	0.0668497549598596	0.0672572187975014	0.0639761144711724	0.064271196124824	0.0530108308830729	0.031152479510967	0.00422870557838719	0	0.0121120825434328	0.00659651475487083	0.00450371545365718	0.0070447718176752	0.00619132503303272	0.00534893154938333	0.0220377736966693	0.0242936212955728	0.169986386284163	0.116736509241246	0.114680920602048	0.114690964282206	0.114332848047514	0.116399916824454	0.116398473965972	0.116398322682831	0.118745213180676	0.120798575241079	0.119152150987973	0.118334616586839	0.118410687697892	0.11882072712972	0.11588725226651	0.131107749163534	0.111346898460178	0.111566039754938	0.113200322024685	0.113605654352474	0.114437582139511	0.0848582738423923	0.0852623946707828	0.0882785997984227	0.0915825770038414	0.094405171402106	0.0937691613551881	0.0967217402812549	0.0991994615474247	0.0988276955589233	0.100077927377345	0.0992015683223101	0.0971743694929092	0.0981826159045122	0.10112404604402	0.101951489581744	0.101536037105005	0.10608411032973	0.101952439246362	0.101532685818282	0.101123335092259	0.104017457071151	0.102365998403364	0.100709780332492	0.101952028562825	0.102764221727243	0.101936418690885	0.101528516811287	0.102763667962938	0.0998920793106551	0.101940688621611	0.10153391470996	0.101127022883495	0.100298180518092	0.0998904222893449
ec_41	0.111538254203974	0.111546620375931	0.113488099091472	0.112365545957359	0.111546159541487	0.110311024955481	0.109641055213616	0.111717114899508	0.112171598609693	0.109141378592031	0.109958454492465	0.110375013978816	0.107345135264161	0.108451909695291	0.108895240974505	0.0902851198317571	0.0922279152763735	0.0810277163925773	0.0667973305098829	0.0711387750788813	0.0772665300359407	0.0794028280095075	0.0791189043553788	0.0772656968719695	0.0776731607096114	0.0743920563832823	0.074687138036934	0.0634267727951829	0.0415684214230769	0.0146446474904971	0.0121120825434328	0	0.0121493028176999	0.0100585035174864	0.0150581790435244	0.0142047322588819	0.0133623387752325	0.0324537156087793	0.0347095632076827	0.180402328196273	0.127152451153356	0.125096862514157	0.125106906194316	0.124748789959624	0.126815858736564	0.126814415878082	0.126814264594941	0.129161155092786	0.131214517153189	0.129568092900083	0.128750558498949	0.128826629610002	0.129236669041829	0.12630319417862	0.141523691075644	0.121762840372288	0.121981981667048	0.123616263936795	0.124021596264584	0.124853524051621	0.0952742157545022	0.0956783365828927	0.0986945417105327	0.101998518915951	0.104821113314216	0.104185103267298	0.107137682193365	0.109615403459535	0.109243637471033	0.110493869289455	0.10961751023442	0.107590311405019	0.108598557816622	0.11153998795613	0.112367431493854	0.111951979017115	0.11650005224184	0.112368381158472	0.111948627730392	0.111539277004369	0.114433398983261	0.112781940315474	0.111125722244602	0.112367970474935	0.113180163639353	0.112352360602995	0.111944458723397	0.113179609875048	0.110308021222765	0.112356630533721	0.11194985662207	0.111542964795605	0.110714122430202	0.110306364201455
ec_984	0.106022686415412	0.106031052587369	0.10797253130291	0.106849978168797	0.106030591752925	0.104795457166919	0.104125487425054	0.106201547110946	0.106656030821131	0.103625810803469	0.104442886703903	0.104859446190254	0.101829567475599	0.102936341906729	0.103379673185943	0.0847695520431951	0.0867123474878116	0.0755121486040154	0.061281762721321	0.0656232072903194	0.0717509622473788	0.0738872602209455	0.0736033365668168	0.0717501290834076	0.0721575929210494	0.0688764885947203	0.069171570248372	0.0579112050066209	0.036052853634515	0.00912907970193518	0.00659651475487083	0.0121493028176999	0	0.00454293572892441	0.00954261125496241	0.00868916447031993	0.00784677098667054	0.0269381478202173	0.0291939954191208	0.174886760407711	0.121636883364794	0.119581294725596	0.119591338405754	0.119233222171062	0.121300290948002	0.12129884808952	0.121298696806379	0.123645587304224	0.125698949364627	0.124052525111521	0.123234990710387	0.12331106182144	0.123721101253268	0.120787626390058	0.136008123287082	0.116247272583726	0.116466413878486	0.118100696148233	0.118506028476022	0.119337956263059	0.0897586479659403	0.0901627687943308	0.0931789739219707	0.0964829511273894	0.099305545525654	0.0986695354787361	0.101622114404803	0.104099835670973	0.103728069682471	0.104978301500893	0.104101942445858	0.102074743616457	0.10308299002806	0.106024420167568	0.106851863705292	0.106436411228553	0.110984484453278	0.10685281336991	0.10643305994183	0.106023709215807	0.108917831194699	0.107266372526912	0.10561015445604	0.106852402686373	0.107664595850791	0.106836792814433	0.106428890934835	0.107664042086486	0.104792453434203	0.106841062745159	0.106434288833508	0.106027397007043	0.10519855464164	0.104790796412893
ec_232	0.103929887114198	0.103938253286155	0.105879732001696	0.104757178867583	0.103937792451711	0.102702657865706	0.10203268812384	0.104108747809733	0.104563231519917	0.101533011502255	0.102350087402689	0.10276664688904	0.0997367681743849	0.100843542605515	0.101286873884729	0.0826767527419815	0.0846195481865979	0.0734193493028018	0.0591889634201073	0.0635304079891058	0.0696581629461651	0.0717944609197319	0.0715105372656032	0.0696573297821939	0.0700647936198358	0.0667836892935067	0.0670787709471584	0.0558184057054073	0.0339600543333013	0.00703628040072153	0.00450371545365718	0.0100585035174864	0.00454293572892441	0	0.00744981195374877	0.00659636516910628	0.0057539716854569	0.0248453485190037	0.0271011961179071	0.172793961106497	0.119544084063581	0.117488495424382	0.11749853910454	0.117140422869849	0.119207491646789	0.119206048788307	0.119205897505165	0.121552788003011	0.123606150063414	0.121959725810307	0.121142191409173	0.121218262520226	0.121628301952054	0.118694827088844	0.133915323985869	0.114154473282513	0.114373614577273	0.116007896847019	0.116413229174809	0.117245156961845	0.0876658486647266	0.0880699694931172	0.091086174620757	0.0943901518261757	0.0972127462244404	0.0965767361775225	0.0995293151035893	0.102007036369759	0.101635270381258	0.102885502199679	0.102009143144644	0.0999819443152435	0.100990190726847	0.103931620866354	0.104759064404079	0.104343611927339	0.108891685152064	0.104760014068696	0.104340260640616	0.103930909914593	0.106825031893486	0.105173573225699	0.103517355154827	0.104759603385159	0.105571796549578	0.104743993513219	0.104336091633622	0.105571242785272	0.102699654132989	0.104748263443946	0.104341489532294	0.103934597705829	0.103105755340426	0.102697997111679
ec_997	0.106470943478216	0.106479309650173	0.108420788365714	0.107298235231601	0.106478848815729	0.105243714229724	0.104573744487858	0.106649804173751	0.107104287883935	0.104074067866273	0.104891143766707	0.105307703253058	0.102277824538403	0.103384598969534	0.103827930248747	0.0852178091059995	0.087160604550616	0.0759604056668198	0.0617300197841253	0.0660714643531238	0.0721992193101831	0.0743355172837499	0.0740515936296212	0.0721983861462119	0.0726058499838538	0.0693247456575247	0.0696198273111764	0.0583594620694253	0.0365011106973194	0.00957733676473955	0.0070447718176752	0.0150581790435244	0.00954261125496241	0.00744981195374877	0	0.00746041017674666	0.00661801669309728	0.0273864048830217	0.0296422524819251	0.175335017470515	0.122085140427599	0.1200295517884	0.120039595468558	0.119681479233867	0.121748548010807	0.121747105152325	0.121746953869183	0.124093844367029	0.126147206427432	0.124500782174325	0.123683247773191	0.123759318884244	0.124169358316072	0.121235883452862	0.136456380349887	0.116695529646531	0.116914670941291	0.118548953211037	0.118954285538827	0.119786213325863	0.0902069050287446	0.0906110258571352	0.0936272309847751	0.0969312081901937	0.0997538025884584	0.0991177925415405	0.102070371467607	0.104548092733777	0.104176326745276	0.105426558563697	0.104550199508662	0.102523000679262	0.103531247090865	0.106472677230372	0.107300120768097	0.106884668291357	0.111432741516082	0.107301070432714	0.106881317004634	0.106471966278611	0.109366088257504	0.107714629589717	0.106058411518845	0.107300659749177	0.108112852913596	0.107285049877237	0.10687714799764	0.108112299149291	0.105240710497007	0.107289319807964	0.106882545896312	0.106475654069847	0.105646811704444	0.105239053475697
ec_131	0.105617496693574	0.105625862865531	0.107567341581072	0.106444788446959	0.105625402031087	0.104390267445081	0.103720297703216	0.105796357389108	0.106250841099293	0.103220621081631	0.104037696982065	0.104454256468416	0.10142437775376	0.102531152184891	0.102974483464105	0.084364362321357	0.0863071577659735	0.0751069588821773	0.0608765729994829	0.0652180175684813	0.0713457725255406	0.0734820704991074	0.0731981468449787	0.0713449393615695	0.0717524031992113	0.0684712988728822	0.0687663805265339	0.0575060152847828	0.0356476639126769	0.00872388998009707	0.00619132503303272	0.0142047322588819	0.00868916447031993	0.00659636516910628	0.00746041017674666	0	0.0041329279289417	0.0265329580983792	0.0287888056972827	0.174481570685873	0.121231693642956	0.119176105003757	0.119186148683916	0.118828032449224	0.120895101226164	0.120893658367682	0.120893507084541	0.123240397582386	0.125293759642789	0.123647335389683	0.122829800988549	0.122905872099602	0.123315911531429	0.12038243666822	0.135602933565244	0.115842082861888	0.116061224156648	0.117695506426395	0.118100838754184	0.118932766541221	0.0893534582441022	0.0897575790724927	0.0927737842001326	0.0960777614055512	0.0989003558038159	0.098264345756898	0.101216924682965	0.103694645949135	0.103322879960633	0.104573111779055	0.10369675272402	0.101669553894619	0.102677800306222	0.10561923044573	0.106446673983454	0.106031221506715	0.11057929473144	0.106447623648072	0.106027870219991	0.105618519493969	0.108512641472861	0.106861182805074	0.105204964734202	0.106447212964534	0.107259406128953	0.106431603092595	0.106023701212997	0.107258852364648	0.104387263712365	0.106435873023321	0.10602909911167	0.105622207285205	0.104793364919802	0.104385606691055
ec_433	0.104775103209924	0.104783469381882	0.106724948097422	0.105602394963309	0.104783008547437	0.103547873961432	0.102877904219566	0.104953963905459	0.105408447615643	0.102378227597981	0.103195303498415	0.103611862984767	0.100581984270111	0.101688758701242	0.102132089980455	0.0835219688377077	0.0854647642823241	0.0742645653985279	0.0600341795158335	0.0643756240848319	0.0705033790418913	0.072639677015458	0.0723557533613293	0.0705025458779201	0.0709100097155619	0.0676289053892328	0.0679239870428845	0.0566636218011334	0.0348052704290275	0.00788149649644768	0.00534893154938333	0.0133623387752325	0.00784677098667054	0.0057539716854569	0.00661801669309728	0.0041329279289417	0	0.0256905646147298	0.0279464122136333	0.173639177202224	0.120389300159307	0.118333711520108	0.118343755200266	0.117985638965575	0.120052707742515	0.120051264884033	0.120051113600891	0.122398004098737	0.12445136615914	0.122804941906034	0.121987407504899	0.122063478615952	0.12247351804778	0.11954004318457	0.134760540081595	0.114999689378239	0.115218830672999	0.116853112942746	0.117258445270535	0.118090373057571	0.0885110647604528	0.0889151855888433	0.0919313907164832	0.0952353679219019	0.0980579623201665	0.0974219522732486	0.100374531199315	0.102852252465485	0.102480486476984	0.103730718295405	0.102854359240371	0.10082716041097	0.101835406822573	0.10477683696208	0.105604280499805	0.105188828023065	0.10973690124779	0.105605230164423	0.105185476736342	0.10477612601032	0.107670247989212	0.106018789321425	0.104362571250553	0.105604819480885	0.106417012645304	0.105589209608946	0.105181307729348	0.106416458880999	0.103544870228716	0.105593479539672	0.10518670562802	0.104779813801555	0.103950971436152	0.103543213207405
ec_476	0.0960683171451167	0.096076683317074	0.0980181620326147	0.0968956088985018	0.0960762224826297	0.0948410878966243	0.0941711181547588	0.0962471778406512	0.0967016615508358	0.0936714415331737	0.0944885174336077	0.094905076919959	0.0918751982053035	0.0929819726364341	0.0934253039156476	0.0748151827729001	0.0767579782175166	0.0655577793337204	0.0513273934510259	0.0556688380200244	0.0617965929770837	0.0639328909506505	0.0636489672965218	0.0617957598131125	0.0622032236507544	0.0589221193244253	0.059217200978077	0.0479568357363259	0.0260984843642199	0.0235374814723248	0.0220377736966693	0.0324537156087793	0.0269381478202173	0.0248453485190037	0.0273864048830217	0.0265329580983792	0.0256905646147298	0	0.00850159211367944	0.164932391137416	0.111682514094499	0.1096269254553	0.109636969135459	0.109278852900767	0.111345921677707	0.111344478819225	0.111344327536084	0.113691218033929	0.115744580094332	0.114098155841226	0.113280621440092	0.113356692551145	0.113766731982972	0.110833257119763	0.126053754016787	0.106292903313431	0.106512044608191	0.108146326877938	0.108551659205727	0.109383586992764	0.0798042786956452	0.0802083995240357	0.0832246046516757	0.0865285818570943	0.089351176255359	0.0887151662084411	0.0916677451345079	0.0941454664006776	0.0937737004121763	0.0950239322305976	0.0941475731755631	0.0921203743461622	0.0931286207577651	0.0960700508972726	0.0968974944349971	0.0964820419582578	0.101030115182983	0.0968984440996151	0.0964786906715346	0.096069339945512	0.0989634619244042	0.0973120032566172	0.0956557851857453	0.0968980334160775	0.0977102265804961	0.096882423544138	0.0964745216645404	0.0977096728161911	0.094838084163908	0.0968866934748642	0.0964799195632127	0.0960730277367478	0.0952441853713449	0.0948364271425978
ec_767	0.0983241647440201	0.0983325309159775	0.100274009631518	0.0991514564974053	0.0983320700815331	0.0970969354955277	0.0964269657536622	0.0985030254395547	0.0989575091497392	0.0959272891320772	0.0967443650325112	0.0971609245188625	0.0941310458042069	0.0952378202353375	0.095681151514551	0.0770710303718035	0.07901382581642	0.0678136269326238	0.0535832410499294	0.0579246856189278	0.0640524405759872	0.0661887385495539	0.0659048148954252	0.064051607412016	0.0644590712496578	0.0611779669233287	0.0614730485769804	0.0502126833352293	0.0283543319631234	0.0257933290712282	0.0242936212955728	0.0347095632076827	0.0291939954191208	0.0271011961179071	0.0296422524819251	0.0287888056972827	0.0279464122136333	0.00850159211367944	0	0.167188238736319	0.113938361693403	0.111882773054204	0.111892816734362	0.111534700499671	0.113601769276611	0.113600326418129	0.113600175134987	0.115947065632833	0.118000427693236	0.116354003440129	0.115536469038995	0.115612540150048	0.116022579581876	0.113089104718666	0.128309601615691	0.108548750912335	0.108767892207095	0.110402174476841	0.110807506804631	0.111639434591667	0.0820601262945486	0.0824642471229392	0.0854804522505791	0.0887844294559977	0.0916070238542624	0.0909710138073445	0.0939235927334113	0.0964013139995811	0.0960295480110797	0.097279779829501	0.0964034207744665	0.0943762219450656	0.0953844683566686	0.0983258984961761	0.0991533420339006	0.0987378895571612	0.103285962781886	0.0991542916985185	0.098734538270438	0.0983251875444155	0.101219309523308	0.0995678508555207	0.0979116327846487	0.099153881014981	0.0999660741793996	0.0991382711430414	0.0987303692634438	0.0999655204150945	0.0970939317628114	0.0991425410737676	0.0987357671621161	0.0983288753356513	0.0975000329702484	0.0970922747415013
ec_680	0.1961496641288	0.196158030300758	0.198099509016298	0.196976955882185	0.196157569466313	0.194922434880308	0.194252465138442	0.196328524824335	0.196783008534519	0.193752788516857	0.194569864417291	0.194986423903643	0.191956545188987	0.193063319620118	0.193506650899331	0.174896529756584	0.1768393252012	0.165639126317404	0.15947915094242	0.163820595511418	0.169948350468478	0.172084648442044	0.171800724787916	0.169947517304506	0.170354981142148	0.167073876815819	0.167368958469471	0.164675433240581	0.161950553362949	0.171486094059818	0.169986386284163	0.180402328196273	0.174886760407711	0.172793961106497	0.175335017470515	0.174481570685873	0.173639177202224	0.164932391137416	0.167188238736319	0	0.156119858615555	0.154064269976356	0.154074313656515	0.153716197421823	0.155783266198763	0.155781823340281	0.15578167205714	0.158128562554985	0.160181924615388	0.158535500362282	0.157717965961147	0.157794037072201	0.158204076504028	0.155270601640818	0.170491098537843	0.150730247834487	0.150949389129247	0.152583671398994	0.152989003726783	0.153820931513819	0.160797590321447	0.161201711149837	0.183305951635359	0.186609928840778	0.189432523239042	0.188796513192125	0.191749092118191	0.194226813384361	0.19385504739586	0.195105279214281	0.194228920159247	0.192201721329846	0.193209967741449	0.196151397880956	0.196978841418681	0.196563388941941	0.201111462166666	0.196979791083299	0.196560037655218	0.196150686929196	0.199044808908088	0.197393350240301	0.195737132169429	0.196979380399761	0.19779157356418	0.196963770527821	0.196555868648224	0.197791019799875	0.194919431147591	0.196968040458548	0.196561266546896	0.196154374720431	0.195325532355028	0.194917774126281
ec_108	0.142899787085884	0.142908153257841	0.144849631973382	0.143727078839269	0.142907692423397	0.141672557837391	0.141002588095526	0.143078647781418	0.143533131491603	0.140502911473941	0.141319987374375	0.141736546860726	0.13870666814607	0.139813442577201	0.140256773856414	0.121646652713667	0.123589448158283	0.112389249274487	0.106229273899503	0.110570718468502	0.116698473425561	0.118834771399128	0.118550847744999	0.11669764026159	0.117105104099232	0.113823999772903	0.114119081426554	0.111425556197665	0.108700676320032	0.118236217016902	0.116736509241246	0.127152451153356	0.121636883364794	0.119544084063581	0.122085140427599	0.121231693642956	0.120389300159307	0.111682514094499	0.113938361693403	0.156119858615555	0	0.0122055595258571	0.0122156032060155	0.0118574869713238	0.0139245557482638	0.013923112889782	0.0139229616066405	0.0225263423937685	0.0245797044541715	0.0229332802010653	0.022115745799931	0.0221918169109842	0.0226018563428118	0.019668381479602	0.048270139274509	0.028509288571153	0.0287284298659129	0.0303627121356597	0.0307680444634491	0.0315999722504855	0.10754771327853	0.107951834106921	0.130056074592443	0.133360051797861	0.136182646196126	0.135546636149208	0.138499215075275	0.140976936341444	0.140605170352943	0.141855402171364	0.14097904311633	0.138951844286929	0.139960090698532	0.14290152083804	0.143728964375764	0.143313511899025	0.14786158512375	0.143729914040382	0.143310160612301	0.142900809886279	0.145794931865171	0.144143473197384	0.142487255126512	0.143729503356844	0.144541696521263	0.143713893484905	0.143305991605307	0.144541142756958	0.141669554104675	0.143718163415631	0.143311389503979	0.142904497677515	0.142075655312112	0.141667897083365
ec_948	0.140844198446685	0.140852564618642	0.142794043334183	0.14167149020007	0.140852103784198	0.139616969198192	0.138946999456327	0.141023059142219	0.141477542852404	0.138447322834742	0.139264398735176	0.139680958221527	0.136651079506871	0.137757853938002	0.138201185217216	0.119591064074468	0.121533859519085	0.110333660635288	0.104173685260304	0.108515129829303	0.114642884786362	0.116779182759929	0.1164952591058	0.114642051622391	0.115049515460033	0.111768411133704	0.112063492787355	0.109369967558466	0.106645087680833	0.116180628377703	0.114680920602048	0.125096862514157	0.119581294725596	0.117488495424382	0.1200295517884	0.119176105003757	0.118333711520108	0.1096269254553	0.111882773054204	0.154064269976356	0.0122055595258571	0	0.00248474079629545	0.00287974491329008	0.00494681369023006	0.00494537083174828	0.00494521954860683	0.0204707537545696	0.0225241158149726	0.0208776915618664	0.0200601571607321	0.0201362282717853	0.0205462677036129	0.0176127928404031	0.0462145506353102	0.0264536999319541	0.026672841226714	0.0283071234964608	0.0287124558242502	0.0295443836112866	0.105492124639331	0.105896245467722	0.128000485953244	0.131304463158662	0.134127057556927	0.133491047510009	0.136443626436076	0.138921347702246	0.138549581713744	0.139799813532166	0.138923454477131	0.13689625564773	0.137904502059333	0.140845932198841	0.141673375736565	0.141257923259826	0.145805996484551	0.141674325401183	0.141254571973103	0.14084522124708	0.143739343225972	0.142087884558185	0.140431666487313	0.141673914717645	0.142486107882064	0.141658304845706	0.141250402966108	0.142485554117759	0.139613965465476	0.141662574776432	0.141255800864781	0.140848909038316	0.140020066672913	0.139612308444166
ec_927	0.140854242126843	0.1408626082988	0.142804087014341	0.141681533880228	0.140862147464356	0.139627012878351	0.138957043136485	0.141033102822378	0.141487586532562	0.1384573665149	0.139274442415334	0.139691001901685	0.13666112318703	0.13776789761816	0.138211228897374	0.119601107754627	0.121543903199243	0.110343704315447	0.104183728940463	0.108525173509461	0.11465292846652	0.116789226440087	0.116505302785959	0.114652095302549	0.115059559140191	0.111778454813862	0.112073536467514	0.109380011238624	0.106655131360992	0.116190672057861	0.114690964282206	0.125106906194316	0.119591338405754	0.11749853910454	0.120039595468558	0.119186148683916	0.118343755200266	0.109636969135459	0.111892816734362	0.154074313656515	0.0122156032060155	0.00248474079629545	0	0.00288978859344851	0.0049568573703885	0.00495541451190672	0.00495526322876526	0.0204807974347281	0.022534159495131	0.0208877352420248	0.0200702008408905	0.0201462719519437	0.0205563113837713	0.0176228365205615	0.0462245943154686	0.0264637436121125	0.0266828849068725	0.0283171671766193	0.0287224995044086	0.029554427291445	0.10550216831949	0.10590628914788	0.128010529633402	0.131314506838821	0.134137101237085	0.133501091190168	0.136453670116234	0.138931391382404	0.138559625393903	0.139809857212324	0.138933498157289	0.136906299327889	0.137914545739491	0.140855975878999	0.141683419416724	0.141267966939984	0.145816040164709	0.141684369081341	0.141264615653261	0.140855264927238	0.143749386906131	0.142097928238344	0.140441710167472	0.141683958397804	0.142496151562222	0.141668348525864	0.141260446646267	0.142495597797917	0.139624009145634	0.141672618456591	0.141265844544939	0.140858952718474	0.140030110353071	0.139622352124324
